Date,Open,High,Low,Close,Volume
6-May-10,34.16,34.68,32.00,33.00,1620399
5-May-10,33.80,35.11,33.78,34.50,1392886
4-May-10,36.32,36.32,33.94,34.13,2299300
3-May-10,36.99,37.31,36.52,36.68,596714
30-Apr-10,36.55,37.00,35.81,36.70,1320119
29-Apr-10,36.17,36.90,36.01,36.25,784861
28-Apr-10,36.21,36.23,35.25,35.51,1106309
27-Apr-10,37.68,37.68,35.75,36.16,1860434
26-Apr-10,37.73,38.70,37.71,37.78,907009
23-Apr-10,37.18,37.87,36.94,37.79,879268
22-Apr-10,37.27,37.40,36.44,37.34,1370779
21-Apr-10,37.92,37.93,36.94,37.74,725346
20-Apr-10,37.27,38.06,36.90,37.93,1099179
19-Apr-10,37.24,37.56,36.63,36.83,1109878
16-Apr-10,38.53,38.65,37.56,37.70,1388226
15-Apr-10,38.96,39.10,38.58,38.91,984949
14-Apr-10,39.70,39.93,38.84,38.95,2165567
13-Apr-10,39.98,40.25,39.11,39.39,2550726
12-Apr-10,39.10,40.58,38.53,40.07,1790671
9-Apr-10,38.69,39.19,38.65,39.03,839346
8-Apr-10,38.55,39.18,38.17,38.69,1370432
7-Apr-10,39.20,39.41,38.62,38.81,756764
6-Apr-10,39.00,39.86,38.83,39.22,1725156
5-Apr-10,38.74,39.50,38.60,39.21,711327
2-Apr-10,38.50,38.50,38.50,38.50,0
1-Apr-10,38.50,38.50,38.50,38.50,0
31-Mar-10,37.92,38.32,37.66,37.69,928216
30-Mar-10,38.22,38.35,37.83,38.01,653717
29-Mar-10,38.17,38.50,38.10,38.27,923634
26-Mar-10,38.97,38.97,37.78,38.11,605039
25-Mar-10,38.88,39.25,38.52,38.69,753792
24-Mar-10,38.58,38.98,37.74,38.53,1656925
23-Mar-10,40.04,40.22,38.59,38.71,1121324
22-Mar-10,39.50,40.02,39.13,39.82,624890
19-Mar-10,40.20,40.52,39.56,39.76,842916
18-Mar-10,41.00,41.10,40.05,40.17,1121631
17-Mar-10,41.25,41.49,40.92,41.03,1051098
16-Mar-10,40.65,41.18,40.65,41.11,637141
15-Mar-10,41.24,41.62,40.26,40.58,1031314
12-Mar-10,41.25,41.91,41.10,41.21,1047932
11-Mar-10,41.32,41.32,40.67,41.13,913900
10-Mar-10,41.00,41.50,40.74,41.38,1004819
9-Mar-10,41.47,41.80,40.85,41.00,887741
8-Mar-10,40.90,42.10,40.82,41.95,1333915
5-Mar-10,39.60,41.04,39.50,40.93,2249740
4-Mar-10,36.60,39.90,36.60,39.40,2942608
3-Mar-10,38.37,38.37,37.02,37.49,1428944
2-Mar-10,37.58,38.48,37.44,38.13,868663
1-Mar-10,38.34,38.59,37.03,37.37,1207214
26-Feb-10,37.14,38.20,37.14,37.82,705726
25-Feb-10,36.39,37.34,36.03,37.21,879857
24-Feb-10,36.94,37.43,36.38,36.92,877162
23-Feb-10,37.76,37.78,36.28,36.96,1320819
22-Feb-10,38.27,38.27,37.40,37.86,776315
19-Feb-10,37.81,38.00,37.40,37.80,499785
18-Feb-10,37.71,38.15,37.63,38.05,474022
17-Feb-10,37.76,38.50,37.62,38.03,1542164
16-Feb-10,36.34,37.55,35.90,37.43,1103031
15-Feb-10,36.06,36.06,36.06,36.06,0
12-Feb-10,36.06,36.06,36.06,36.06,0
11-Feb-10,35.99,37.04,35.39,36.98,1476175
10-Feb-10,36.30,36.58,35.26,36.01,1356598
9-Feb-10,36.33,36.68,35.59,36.09,892381
8-Feb-10,36.09,36.65,35.67,35.85,561663
5-Feb-10,36.00,36.32,35.50,36.05,1083026
4-Feb-10,37.08,37.08,35.83,35.93,916034
3-Feb-10,37.91,38.01,37.36,37.36,842170
2-Feb-10,36.37,37.96,36.37,37.84,1580335
1-Feb-10,35.49,37.42,35.27,36.46,2669784
29-Jan-10,37.50,37.86,35.93,36.16,913712
28-Jan-10,37.90,38.41,36.90,37.36,1568269
27-Jan-10,38.69,38.69,37.30,37.89,2251479
26-Jan-10,39.07,39.11,38.03,38.71,1876906
25-Jan-10,39.88,39.90,39.03,39.29,1540644
22-Jan-10,41.45,41.45,38.55,39.03,2501072
21-Jan-10,43.25,43.55,41.26,41.46,1543788
20-Jan-10,44.26,44.26,42.67,43.12,755858
19-Jan-10,44.70,45.23,44.29,44.63,658237
18-Jan-10,44.73,44.73,44.73,44.73,0
15-Jan-10,44.73,44.73,44.73,44.73,0
14-Jan-10,45.35,46.25,45.26,45.43,521696
13-Jan-10,46.44,46.45,44.66,45.12,1331234
12-Jan-10,45.55,45.83,44.15,44.57,1331911
11-Jan-10,45.50,46.12,45.16,45.87,760116
8-Jan-10,44.87,45.33,44.23,44.91,1043039
7-Jan-10,46.40,46.40,44.95,45.14,846185
6-Jan-10,46.32,47.25,45.53,46.00,707274
5-Jan-10,45.95,46.31,45.00,46.21,1166721
4-Jan-10,45.69,46.25,45.54,45.75,660164
1-Jan-10,45.18,45.18,45.18,45.18,0
31-Dec-09,45.18,45.18,45.18,45.18,0
30-Dec-09,44.50,45.39,44.41,45.22,555383
29-Dec-09,43.86,44.96,43.61,44.72,530577
28-Dec-09,44.04,44.94,44.04,44.65,453152
25-Dec-09,44.71,44.71,44.71,44.71,0
24-Dec-09,44.79,45.00,44.41,44.71,267591
23-Dec-09,44.36,45.18,44.00,44.86,842424
22-Dec-09,44.23,44.27,43.22,44.03,683926
21-Dec-09,45.00,45.05,43.90,44.24,675090
18-Dec-09,45.05,45.14,44.48,44.69,948788
17-Dec-09,45.62,45.74,44.52,44.86,502020
16-Dec-09,46.55,46.74,45.81,46.00,425929
15-Dec-09,45.63,46.73,45.55,46.21,833299
14-Dec-09,45.37,46.04,44.89,46.01,796309
11-Dec-09,45.05,45.28,44.64,44.95,704895
10-Dec-09,44.00,44.99,43.90,44.58,810501
9-Dec-09,43.40,44.30,43.30,43.76,982980
8-Dec-09,43.62,44.10,42.62,43.30,1408404
7-Dec-09,45.04,45.10,43.63,43.82,724666
4-Dec-09,45.94,46.00,43.75,44.98,1052428
3-Dec-09,46.63,46.93,45.66,45.72,359775
2-Dec-09,46.74,47.09,46.15,46.34,663907
1-Dec-09,45.49,47.04,45.43,46.72,1096043
30-Nov-09,44.84,45.75,44.60,45.26,862392
27-Nov-09,43.51,44.99,43.01,44.78,732987
26-Nov-09,44.66,44.66,44.66,44.66,0
25-Nov-09,44.65,44.70,43.95,44.66,606357
24-Nov-09,44.49,44.62,43.76,44.47,918131
23-Nov-09,44.98,45.69,44.31,44.49,815090
20-Nov-09,44.77,45.00,44.38,44.50,778524
19-Nov-09,45.17,45.56,44.73,45.00,1117822
18-Nov-09,46.65,47.29,44.91,45.46,2018729
17-Nov-09,46.06,47.95,46.06,47.03,4870339
16-Nov-09,42.60,43.52,42.36,42.91,2146242
13-Nov-09,42.39,42.60,41.83,42.42,729749
12-Nov-09,42.63,42.89,42.05,42.15,499298
11-Nov-09,41.71,42.56,41.46,42.34,662200
10-Nov-09,41.82,41.92,40.87,41.30,422797
9-Nov-09,41.00,42.16,40.99,42.04,602908
6-Nov-09,39.99,40.91,39.86,40.76,1673429
5-Nov-09,39.69,40.49,39.43,40.40,809870
4-Nov-09,38.60,39.77,38.50,39.27,1342634
3-Nov-09,38.39,38.79,37.68,38.65,605749
2-Nov-09,37.81,38.81,37.50,38.65,840017
30-Oct-09,38.41,39.45,37.28,37.39,906035
29-Oct-09,37.55,38.74,37.45,38.44,1066352
28-Oct-09,38.52,39.10,37.24,37.36,1474525
27-Oct-09,39.66,39.66,37.85,38.44,2314468
26-Oct-09,40.50,41.10,39.64,40.32,1935668
23-Oct-09,41.29,41.78,41.19,41.61,1400198
22-Oct-09,41.31,41.55,40.43,41.36,1292436
21-Oct-09,41.95,41.95,40.97,41.17,1100340
20-Oct-09,41.13,42.39,40.86,41.55,2113409
19-Oct-09,39.49,41.35,39.49,40.86,2875772
16-Oct-09,38.44,39.41,38.32,38.64,1570238
15-Oct-09,38.88,39.15,38.67,39.06,2743858
14-Oct-09,39.53,39.75,38.80,39.31,1248152
13-Oct-09,38.33,39.12,37.98,39.00,931845
12-Oct-09,38.85,39.41,38.07,38.29,1059827
9-Oct-09,39.25,39.48,38.33,38.59,1346594
8-Oct-09,39.50,40.34,39.19,39.33,1689742
7-Oct-09,38.99,39.55,38.78,39.23,1116844
6-Oct-09,36.91,39.29,36.66,39.13,2191269
5-Oct-09,36.89,37.79,36.38,36.83,1612718
2-Oct-09,36.30,37.16,36.25,36.88,1376334
1-Oct-09,37.85,38.02,36.33,36.34,1699244
30-Sep-09,38.25,38.53,37.55,37.96,2298278
29-Sep-09,36.20,38.70,35.78,38.25,3410522
28-Sep-09,35.55,36.90,35.45,36.07,1451683
25-Sep-09,34.38,35.30,34.11,35.25,1273806
24-Sep-09,34.63,34.78,33.64,34.22,1246405
23-Sep-09,34.91,36.00,34.13,34.39,3067298
22-Sep-09,34.89,35.14,34.33,34.61,884699
21-Sep-09,34.73,34.87,33.98,34.69,742142
18-Sep-09,35.65,35.73,34.88,35.16,936326
17-Sep-09,34.40,35.65,34.32,35.58,1720551
16-Sep-09,33.50,34.92,33.50,34.62,875147
15-Sep-09,33.11,33.41,32.84,33.32,553982
14-Sep-09,32.63,33.16,32.59,33.11,332453
11-Sep-09,33.22,33.22,32.80,33.06,604744
10-Sep-09,32.79,33.17,32.75,32.90,1429404
9-Sep-09,32.40,33.15,32.20,33.13,1769196
8-Sep-09,31.50,32.35,31.06,32.35,1951674
4-Sep-09,30.99,31.25,30.45,31.16,810794
3-Sep-09,29.79,30.99,29.73,30.47,2017316
2-Sep-09,29.90,30.00,29.28,29.32,1036717
1-Sep-09,29.91,31.16,29.71,29.83,2435674
31-Aug-09,30.00,30.11,29.34,30.00,1524629
28-Aug-09,31.20,31.20,30.05,30.34,1025217
27-Aug-09,31.80,31.84,30.95,31.08,862739
26-Aug-09,31.44,31.76,31.00,31.62,785286
25-Aug-09,31.81,32.00,31.46,31.52,330607
24-Aug-09,31.49,32.17,31.40,31.80,889060
21-Aug-09,31.25,31.59,30.80,31.50,731010
20-Aug-09,30.88,31.58,30.73,31.16,1839913
19-Aug-09,29.84,31.09,29.15,30.61,2645531
18-Aug-09,29.14,30.61,29.14,30.05,2535954
17-Aug-09,30.00,30.07,28.91,29.06,1693327
14-Aug-09,30.55,30.68,30.03,30.33,771044
13-Aug-09,30.91,30.93,29.50,30.42,1194598
12-Aug-09,30.75,31.35,30.42,30.85,1960645
10-Aug-09,32.93,33.14,31.98,32.31,848645
7-Aug-09,33.36,33.50,32.64,32.93,550477
6-Aug-09,34.00,34.08,32.36,32.76,1238498
5-Aug-09,34.58,34.70,33.51,33.76,1382428
4-Aug-09,34.66,34.83,33.86,34.80,874923
3-Aug-09,33.46,35.04,33.46,34.87,1233454
31-Jul-09,33.70,34.03,32.95,33.18,1148291
30-Jul-09,33.12,34.05,33.12,33.55,957268
29-Jul-09,33.63,33.75,32.70,33.06,741588
28-Jul-09,33.63,34.42,33.49,33.74,859530
27-Jul-09,34.80,34.82,33.30,33.87,2054613
24-Jul-09,34.40,35.29,33.80,34.83,1826115
23-Jul-09,33.37,34.65,33.24,34.00,1886323
22-Jul-09,31.94,33.46,31.94,33.32,1663769
21-Jul-09,33.20,33.20,31.95,32.59,1833596
20-Jul-09,31.39,33.36,31.38,33.12,2973514
17-Jul-09,30.74,31.66,30.15,31.46,2009989
16-Jul-09,29.01,30.52,29.01,30.49,1519946
15-Jul-09,29.00,29.59,28.87,29.00,1013058
14-Jul-09,27.91,28.58,27.86,28.57,877500
13-Jul-09,27.51,28.04,26.86,27.84,1128849
10-Jul-09,28.29,28.70,27.40,27.57,1273036
9-Jul-09,27.70,28.91,27.38,28.62,1589238
8-Jul-09,27.73,28.03,27.00,27.40,815173
7-Jul-09,27.78,27.96,27.31,27.35,1000864
6-Jul-09,28.63,28.99,27.70,28.00,1869898
3-Jul-09,28.64,28.64,28.64,28.64,0
2-Jul-09,29.12,29.37,28.13,28.64,1091112
1-Jul-09,29.81,30.05,29.16,29.25,1392431
30-Jun-09,30.18,31.00,29.20,29.48,1495026
29-Jun-09,30.45,30.86,30.10,30.31,1186611
26-Jun-09,31.49,31.98,31.25,31.40,2033963
25-Jun-09,30.22,32.60,30.09,31.82,3483583
24-Jun-09,29.48,30.24,29.48,30.00,1231083
23-Jun-09,28.71,30.08,28.71,29.09,2122006
22-Jun-09,29.52,29.95,28.32,28.46,2184052
19-Jun-09,30.12,30.51,30.06,30.22,1945577
18-Jun-09,29.86,30.04,29.41,29.90,1085785
17-Jun-09,30.27,30.65,29.70,29.86,1369594
16-Jun-09,30.50,31.45,30.13,30.18,2869151
15-Jun-09,29.71,30.03,28.81,29.15,1237607
12-Jun-09,30.06,30.22,29.73,30.15,1345977
11-Jun-09,30.00,30.65,29.00,30.01,4320648
10-Jun-09,30.13,31.30,29.78,30.06,5498288
9-Jun-09,33.57,33.78,32.76,32.93,2069245
8-Jun-09,33.10,33.60,31.93,33.37,1585093
5-Jun-09,33.50,33.97,32.63,33.23,1546593
4-Jun-09,32.27,33.16,31.57,33.00,934079
3-Jun-09,31.02,32.07,30.60,32.01,1118467
2-Jun-09,31.95,32.24,30.77,31.35,2509701
1-Jun-09,28.66,32.93,28.59,32.64,3782995
29-May-09,28.95,29.13,27.86,28.11,2232695
28-May-09,28.72,29.20,28.07,28.79,766051
27-May-09,28.51,29.68,28.42,28.81,1287878
26-May-09,29.00,29.24,28.01,28.55,1468574
22-May-09,28.35,28.84,27.82,28.57,728042
21-May-09,28.53,29.22,27.95,28.21,1042710
20-May-09,28.89,29.16,28.32,28.52,1138128
19-May-09,27.07,29.27,26.96,28.89,1320782
18-May-09,26.67,28.15,26.61,27.98,1421027
15-May-09,26.65,26.69,26.13,26.32,1394225
14-May-09,26.58,26.87,25.59,26.66,838403
13-May-09,26.60,26.92,26.23,26.23,1062058
12-May-09,28.10,28.24,26.71,26.86,1006106
11-May-09,27.57,28.21,27.25,27.51,851781
8-May-09,27.44,28.42,27.25,28.17,797062
7-May-09,28.66,28.84,27.26,27.42,1184321
6-May-09,28.70,29.21,27.95,28.76,1576121
5-May-09,28.84,28.84,27.86,28.13,1432943
4-May-09,28.64,29.35,27.93,28.84,2267347
1-May-09,28.22,28.76,27.91,28.50,988686
30-Apr-09,29.00,29.23,27.89,28.01,1796525
29-Apr-09,27.35,29.13,27.35,28.90,2213855
28-Apr-09,28.73,28.95,27.23,27.23,1464607
27-Apr-09,30.51,30.55,28.33,28.78,1686021
24-Apr-09,27.65,30.77,27.55,30.63,2900581
23-Apr-09,26.95,27.87,26.63,27.66,941296
22-Apr-09,26.35,28.16,26.08,26.78,1432675
21-Apr-09,25.47,26.57,25.35,26.32,1481283
20-Apr-09,27.19,27.19,25.71,25.78,1106498
17-Apr-09,27.38,27.93,27.21,27.55,859966
16-Apr-09,27.13,27.96,26.90,27.54,849574
15-Apr-09,27.37,27.83,26.49,26.98,1306125
14-Apr-09,28.17,28.41,27.20,27.26,926954
13-Apr-09,27.22,28.39,26.81,28.25,1580856
10-Apr-09,27.18,27.18,27.18,27.18,0
9-Apr-09,26.00,27.30,26.00,27.18,1505141
8-Apr-09,25.11,25.84,24.83,25.46,1094984
7-Apr-09,25.69,25.86,24.98,25.12,913947
6-Apr-09,26.35,26.35,25.25,26.15,1008867
3-Apr-09,24.60,26.50,24.60,26.40,2157077
2-Apr-09,24.42,25.54,24.32,24.61,1549365
1-Apr-09,23.19,24.04,22.71,23.99,812331
31-Mar-09,23.07,23.69,22.74,23.25,764895
30-Mar-09,22.81,22.94,22.01,22.82,1029740
27-Mar-09,24.15,24.32,23.03,23.28,962358
26-Mar-09,24.56,25.85,24.35,24.53,1640640
25-Mar-09,24.57,25.13,23.63,24.38,1501832
24-Mar-09,22.70,25.00,22.10,24.79,2526660
23-Mar-09,22.17,23.00,22.16,22.91,2102026
20-Mar-09,20.25,21.99,19.98,21.86,3650867
19-Mar-09,19.77,20.74,19.77,20.07,1363778
18-Mar-09,20.86,21.11,19.92,20.74,1495384
17-Mar-09,17.98,21.00,17.89,20.85,5476741
16-Mar-09,21.05,21.79,19.35,19.62,3023483
13-Mar-09,21.09,22.30,20.85,21.02,1678061
12-Mar-09,22.81,23.00,20.94,20.94,2429829
11-Mar-09,20.97,23.21,20.58,23.10,2276941
10-Mar-09,19.39,20.97,19.36,20.76,1093651
9-Mar-09,19.50,19.70,18.85,18.93,682049
6-Mar-09,19.59,19.82,19.02,19.63,955037
5-Mar-09,20.10,20.30,19.45,19.61,969572
4-Mar-09,19.44,20.67,19.44,20.10,1422331
3-Mar-09,20.44,20.77,18.80,19.20,1968594
2-Mar-09,21.14,21.76,20.12,20.24,1449690
27-Feb-09,20.50,21.54,20.12,21.47,1027001
26-Feb-09,21.14,21.80,20.88,21.07,1266080
25-Feb-09,21.25,21.50,20.72,20.81,1609747
24-Feb-09,21.31,21.61,20.51,21.41,1650541
23-Feb-09,21.74,21.90,21.08,21.14,863093
20-Feb-09,20.39,21.63,20.35,21.39,1195362
19-Feb-09,21.17,29.07,20.66,20.70,1149415
18-Feb-09,20.64,21.43,19.90,20.98,1370672
17-Feb-09,20.57,20.61,20.10,20.50,1280332
13-Feb-09,21.22,21.79,21.14,21.44,1069891
12-Feb-09,21.16,21.56,20.66,21.08,1909962
11-Feb-09,21.75,22.14,21.48,21.59,1062846
10-Feb-09,23.73,23.91,21.20,21.48,2115587
9-Feb-09,22.92,24.12,22.52,23.90,3059280
6-Feb-09,22.03,22.55,21.52,22.23,1553223
5-Feb-09,21.42,22.52,20.90,22.12,1860293
4-Feb-09,20.23,21.38,20.01,21.23,1301602
3-Feb-09,20.47,20.47,19.90,20.25,699677
2-Feb-09,20.44,20.73,19.89,20.23,1267283
30-Jan-09,20.78,20.91,20.32,20.46,793214
29-Jan-09,21.55,21.79,20.53,20.69,645497
28-Jan-09,21.11,22.06,21.11,21.85,1095022
27-Jan-09,20.74,21.07,20.43,20.75,709295
26-Jan-09,21.21,22.15,20.41,20.57,1808280
23-Jan-09,20.17,21.61,20.03,21.21,1526939
22-Jan-09,20.63,20.88,20.17,20.59,1578605
21-Jan-09,20.32,21.25,20.27,21.10,2033762
20-Jan-09,20.80,20.91,19.47,20.00,3279530
16-Jan-09,21.70,22.39,21.24,21.51,1578354
15-Jan-09,21.37,21.50,20.55,21.19,1729318
14-Jan-09,20.45,21.78,20.20,21.25,5267280
13-Jan-09,20.33,20.72,20.10,20.63,1877698
12-Jan-09,21.19,21.55,20.20,20.36,1981190
9-Jan-09,22.70,23.19,21.19,21.33,2422796
8-Jan-09,23.27,23.27,22.26,22.45,1504877
7-Jan-09,24.00,24.05,23.31,23.58,1122474
6-Jan-09,24.71,25.48,24.03,24.15,1534983
5-Jan-09,24.33,24.81,23.81,24.68,1129593
2-Jan-09,23.15,24.28,23.15,24.26,725565
1-Jan-09,23.15,23.15,23.15,23.15,0
31-Dec-08,23.09,23.42,22.65,23.15,955642
30-Dec-08,23.00,23.19,22.73,22.89,1254847
29-Dec-08,24.00,24.10,22.88,23.07,597019
26-Dec-08,23.26,23.92,23.02,23.80,729383
25-Dec-08,23.01,23.01,23.01,23.01,0
24-Dec-08,23.00,23.11,22.50,23.01,594389
23-Dec-08,23.50,23.93,22.00,23.00,4278145
22-Dec-08,26.37,26.80,23.41,24.25,9992116
19-Dec-08,29.15,29.58,28.75,29.24,685696
18-Dec-08,29.54,30.05,28.85,29.19,967621
17-Dec-08,28.91,30.37,28.75,29.51,1329637
16-Dec-08,27.50,29.34,27.01,29.18,1407747
15-Dec-08,27.33,28.16,26.90,27.30,969398
12-Dec-08,25.94,27.57,25.50,27.42,1155534
11-Dec-08,25.74,27.98,25.21,26.45,1781209
10-Dec-08,25.79,26.31,25.10,25.67,1830443
9-Dec-08,27.00,27.44,25.76,26.68,2023398
8-Dec-08,26.20,27.78,25.96,27.05,2035889
5-Dec-08,25.49,25.86,23.84,25.46,1523775
4-Dec-08,25.54,26.69,25.01,25.50,1116609
3-Dec-08,25.50,26.37,24.59,26.05,1955840
2-Dec-08,26.20,26.85,25.30,26.07,2360944
1-Dec-08,29.98,29.98,25.51,25.67,1987483
28-Nov-08,29.68,31.00,29.05,30.90,821816
27-Nov-08,30.07,30.07,30.07,30.07,0
26-Nov-08,27.05,30.23,26.99,30.07,1670837
25-Nov-08,26.43,27.40,26.43,27.29,1718028
24-Nov-08,24.49,26.86,23.69,26.33,1447183
21-Nov-08,22.19,24.11,21.96,23.69,2555647
20-Nov-08,23.06,23.95,21.49,21.57,1766255
19-Nov-08,25.47,25.72,23.00,23.09,1234620
18-Nov-08,25.72,27.06,24.70,25.28,1873227
17-Nov-08,25.88,26.20,25.04,25.40,995854
14-Nov-08,26.71,27.12,25.95,26.25,1009775
13-Nov-08,25.25,27.75,23.55,27.45,2492071
12-Nov-08,25.64,26.87,25.08,26.01,1747344
11-Nov-08,29.61,29.69,26.21,26.83,2525754
10-Nov-08,32.36,32.36,30.65,30.99,1004122
7-Nov-08,30.67,31.80,30.47,31.00,452800
6-Nov-08,31.51,32.28,29.92,30.29,898000
5-Nov-08,33.94,34.32,31.96,32.22,670700
4-Nov-08,32.93,34.95,31.95,34.50,799800
3-Nov-08,32.63,33.23,31.68,32.17,627000
31-Oct-08,32.00,33.17,31.72,32.40,773700
30-Oct-08,32.94,33.59,31.57,32.39,974000
29-Oct-08,30.43,32.75,28.85,31.97,1225700
28-Oct-08,26.50,30.67,26.50,30.62,1789500
27-Oct-08,27.50,28.50,25.72,25.76,1516900
24-Oct-08,26.97,27.88,25.71,27.68,2597800
23-Oct-08,30.50,30.65,27.47,28.97,1504300
22-Oct-08,30.75,31.18,29.99,30.48,1888300
21-Oct-08,32.25,32.81,31.34,31.58,942100
20-Oct-08,32.78,33.95,32.33,33.00,3750800
17-Oct-08,32.62,33.99,31.91,32.62,1188300
16-Oct-08,31.53,32.58,30.36,32.41,1918800
15-Oct-08,33.00,33.00,31.50,31.53,1731200
14-Oct-08,34.22,34.91,32.30,33.26,1149000
13-Oct-08,31.90,33.92,31.22,33.89,1630300
10-Oct-08,32.24,32.24,29.96,30.69,2737600
9-Oct-08,32.78,33.62,32.45,32.51,1511000
8-Oct-08,31.66,35.08,31.42,32.51,1534100
7-Oct-08,32.30,34.12,31.72,33.01,2475100
6-Oct-08,31.24,32.53,29.99,32.21,2310400
3-Oct-08,32.47,33.62,31.93,32.10,1871000
2-Oct-08,33.80,34.34,32.00,32.23,1756200
1-Oct-08,34.78,35.16,33.28,34.08,1534800
30-Sep-08,33.48,35.65,33.48,35.20,1989400
29-Sep-08,35.09,35.09,31.80,32.88,2000800
26-Sep-08,36.50,36.60,35.29,35.62,1242300
25-Sep-08,36.35,37.70,35.53,37.42,1255900
24-Sep-08,36.52,37.11,35.14,35.72,1699100
23-Sep-08,39.30,39.71,35.82,36.20,1864300
22-Sep-08,41.62,41.68,39.50,39.71,1025600
19-Sep-08,43.00,45.23,40.42,41.88,2190700
18-Sep-08,36.00,41.00,33.54,41.00,3020600
17-Sep-08,37.11,37.93,35.21,35.48,1828600
16-Sep-08,37.66,38.07,36.81,37.75,1908000
15-Sep-08,37.89,39.36,37.52,38.58,1075900
12-Sep-08,37.57,39.74,37.09,39.10,1438000
11-Sep-08,38.66,38.68,37.68,38.08,2501100
10-Sep-08,39.19,39.76,38.06,39.10,1055300
9-Sep-08,40.68,41.27,38.59,38.95,1407900
8-Sep-08,41.33,42.50,39.77,40.59,1708800
5-Sep-08,39.51,40.49,38.99,40.00,1096800
4-Sep-08,41.22,41.22,39.27,40.01,1720900
3-Sep-08,42.73,42.73,40.53,41.48,1767800
2-Sep-08,43.00,43.51,42.22,42.48,911500
29-Aug-08,42.10,42.79,41.73,42.64,782900
28-Aug-08,41.59,42.62,41.51,42.42,783400
27-Aug-08,40.91,42.49,40.76,41.81,971200
26-Aug-08,41.83,41.95,40.82,41.16,662300
25-Aug-08,41.48,42.92,41.14,41.84,1235000
22-Aug-08,40.60,41.63,40.35,41.56,996300
21-Aug-08,39.60,40.36,39.37,40.33,715200
20-Aug-08,38.60,40.86,38.60,40.00,1776300
19-Aug-08,38.35,39.83,37.83,38.56,1340700
18-Aug-08,40.11,40.11,38.10,38.39,1562700
15-Aug-08,39.18,40.54,39.03,39.86,1428300
14-Aug-08,38.17,40.18,38.13,39.27,1166600
13-Aug-08,38.11,38.86,37.52,38.50,1653900
12-Aug-08,38.55,39.05,37.53,38.02,1865900
11-Aug-08,39.93,40.93,37.97,38.48,2403100
8-Aug-08,40.01,41.40,39.79,41.00,1533900
7-Aug-08,43.05,43.05,39.21,40.55,4054900
6-Aug-08,44.10,44.54,43.01,43.94,1975400
5-Aug-08,44.84,45.00,43.86,44.38,1247200
4-Aug-08,46.95,47.00,44.50,44.68,1137100
1-Aug-08,45.74,46.90,44.94,46.20,1065400
31-Jul-08,45.42,45.87,45.00,45.23,702900
30-Jul-08,45.82,47.09,45.35,45.83,1176000
29-Jul-08,45.14,45.90,44.69,45.33,732800
28-Jul-08,46.41,47.86,44.60,45.15,2291700
25-Jul-08,43.41,45.69,42.90,45.30,2166300
24-Jul-08,44.99,44.99,43.33,43.59,1535200
23-Jul-08,42.02,44.66,41.68,43.79,1869100
22-Jul-08,41.30,42.06,40.77,41.98,992600
21-Jul-08,42.40,42.40,40.92,41.83,831500
18-Jul-08,42.24,42.30,41.31,41.93,714900
17-Jul-08,42.99,43.08,41.19,42.37,1457500
16-Jul-08,39.68,42.96,39.21,42.83,2058600
15-Jul-08,40.20,40.93,39.24,39.91,1916300
14-Jul-08,42.04,42.04,40.09,40.65,731300
11-Jul-08,41.16,41.98,39.97,41.18,986800
10-Jul-08,41.65,42.55,40.66,41.32,790200
9-Jul-08,42.45,43.85,41.49,41.65,1340200
8-Jul-08,40.61,42.92,40.22,42.54,1640000
7-Jul-08,42.30,42.85,40.33,41.52,1621000
3-Jul-08,41.71,42.18,41.14,42.06,1176100
2-Jul-08,42.98,42.98,41.29,41.76,1344700
1-Jul-08,42.25,42.86,41.18,42.78,2446700
30-Jun-08,42.83,43.69,42.40,42.55,660500
27-Jun-08,43.63,43.96,42.62,43.23,810700
26-Jun-08,44.41,44.41,43.37,44.08,1044700
25-Jun-08,43.77,45.74,43.74,44.90,1564800
24-Jun-08,44.25,45.18,43.37,44.03,1572600
23-Jun-08,44.92,45.59,44.22,44.39,960300
20-Jun-08,48.22,48.74,44.42,44.81,3000200
19-Jun-08,48.13,49.25,47.50,49.09,1080200
18-Jun-08,48.65,48.83,47.52,48.32,898800
17-Jun-08,49.34,49.79,48.50,49.15,1064000
16-Jun-08,48.07,49.34,47.75,48.90,1129500
13-Jun-08,47.40,48.27,47.01,48.14,942600
12-Jun-08,46.70,48.08,46.68,47.07,2019300
11-Jun-08,46.30,47.32,45.82,45.93,1563500
10-Jun-08,49.23,49.23,46.26,46.40,3452700
9-Jun-08,50.71,51.60,48.80,49.66,2032100
6-Jun-08,53.21,53.47,50.75,50.91,2032300
5-Jun-08,53.66,54.30,52.89,53.92,2027200
4-Jun-08,52.29,54.59,52.29,53.12,2201000
3-Jun-08,53.90,55.00,52.07,52.80,2392300
2-Jun-08,53.27,53.82,52.68,53.80,1952900
30-May-08,54.10,54.16,52.83,53.27,1684400
29-May-08,51.66,54.24,51.34,53.53,2217800
28-May-08,50.53,51.60,50.17,51.45,1206600
27-May-08,50.34,51.43,49.42,50.17,1975500
23-May-08,50.40,51.17,49.86,50.20,1637000
22-May-08,50.57,52.99,49.30,50.74,3178500
21-May-08,51.10,52.95,50.25,50.44,2341100
20-May-08,53.00,53.20,50.64,51.19,2968700
19-May-08,54.06,55.01,53.03,53.59,2434700
16-May-08,56.70,56.78,54.50,54.93,2285800
15-May-08,58.36,58.60,55.36,56.21,9782800
